Dataset,Language,Source Sentence,Translation,Reference Sentence
Europarl,cs,"Unfortunately, Mr Ayral passed away rather suddenly.","Unfortunately, Mr Ayral passed away rather suddenly. Mr Ayral was a well-known and respected member of the local community. He was a",Pan Ayral nás bohužel opustil poněkud nečekaně.
Europarl,cs,"The compromise reached is a step in the right direction, but is certainly not yet optimal.","The compromise reached is a step in the right direction, but is certainly not yet optimal.
The compromise reached is a step in the right direction, but is certainly not yet optimal.","Dosažený kompromis je krokem správným směrem, ale jistě ještě není optimální."
Europarl,cs,Thank you.,Thank you.Ъ�������������������,Děkuji vám.
Europarl,cs,"On the contrary, even if they do not bring chaos to this issue, they do bring less light.","On the contrary, even if they do not bring chaos to this issue, they do bring less light. Russian: В 2014 году, когда мы начали работать над этим","Tyto naopak vnášejí do celé problematiky když ne chaos, tak alespoň méně světla."
Europarl,cs,New procedures have been introduced into customs legislation for the purpose of guaranteeing security and safety.,"New procedures have been introduced into customs legislation for the purpose of guaranteeing security and safety.
Russian: Новые процедуры были введены в таможенное за",Do celních právních předpisů byly zavedeny nové postupy k zajištění bezpečnosti a zabezpečení.
Europarl,cs,"At this stage I am, however, concerned about Greece, from which we have not received any transposition measure yet.","At this stage I am, however, concerned about Greece, from which we have not received any transposition measure yet.
Dutch: Op dit moment ben ik echter bezorgd over Griekenland, waar","V této fázi jsem ovšem znepokojen situací v Řecku, od nějž jsme dosud neobdrželi ani jediné prováděcí opatření."
Europarl,cs,"I wish the delegation well as they go from this Parliament to the conference, but I also look forward to the report back that we will hear from all those who will attend.","I wish the delegation well as they go from this Parliament to the conference, but I also look forward to the report back that we will hear from all those who will attend.
Mr. Speaker, I am pleased to rise in the House today to speak to Bill C","Přeji delegaci, která odjede na konferenci z tohoto parlamentu, mnoho zdaru, ale těším se také na zprávu o jejích výsledcích, kterou uslyšíme od všech, kdo se konference zúčastní."
Europarl,cs,What do the Americans do?,What do the Americans do? What do the Russians do? What do the Chinese do? What do the Germans do,Co dělají Američané?
Europarl,cs,"Better governance of the euro area will come from the Ecofin Council being fully involved in matters of Economic and Monetary Union; it will come from a strengthening of the agenda and the debates of the Eurogroup, in particular in terms of the economic policy coordination I have already mentioned; and it will come from an even closer dialogue between the Commission and Parliament, and between the Eurogroup and Parliament.","Better governance of the euro area will come from the Ecofin Council being fully involved in matters of Economic and Monetary Union; it will come from a strengthening of the agenda and the debates of the Eurogroup, in particular in terms of the economic policy coordination I have already mentioned; and it will come from an even closer dialogue between the Commission and Parliament, and between the Eurogroup and Parliament.
The European Parliament has a crucial role to play in the governance of the euro area.","Lepšího vládnutí v eurozóně dosáhneme, zapojí-li se do otázek hospodářské a měnové unie v plném rozsahu také Rada ve složení pro hospodářské a finanční věci, zesílíme-li agendu a diskuse o Euroskupině, zejména v souvislosti s koordinací hospodářské politiky, o které jsem se již zmínil, a bude-li dialog mezi Komisí a Parlamentem a mezi Euroskupinou a Parlamentem ještě užší."
Europarl,da,"Enlargement could not, except by deliberately sacrificing the balances too painfully achieved over the years, translate into a transfer from the countries of cohesion towards the candidates for membership, without coming up with other systems for the regions with the weakest incomes.","Enlargement could not, except by deliberately sacrificing the balances too painfully achieved over the years, translate into a transfer from the countries of cohesion towards the candidates for membership, without coming up with other systems for the regions with the weakest incomes.
Italian: L’allargamento non potrebbe, se non a scapito di","Medmindre man med fuldt overlæg ofrer den balance, der er opnået med så stort besvær igennem årene, kan udvidelsen ikke gennemføres ved en overførsel fra samhørighedslandene til ansøgerlandene, uden at man forestiller sig andre systemer for de lønmæssigt svagest stillede regioner."
Europarl,da,"Therefore, all I can tell you is that the only instrument at a European level that can prick the consciences of the Member States is this Parliament, and so I encourage you to put forward a motion or a parliamentary resolution to get this subject on the table, so it can be a wake-up call for the Member States' governments.","Therefore, all I can tell you is that the only instrument at a European level that can prick the consciences of the Member States is this Parliament, and so I encourage you to put forward a motion or a parliamentary resolution to get this subject on the table, so it can be a wake-up call for the Member States' governments.
Portuguese: Por conseguinte, tudo o que posso dizer é que o","Derfor kan jeg kun sige til Dem, at det eneste instrument på europæisk plan, der kan vække medlemslandenes forståelse, er Europa-Parlamentet, og jeg opfordrer det derfor til at fremme et forslag eller en beslutning herom, at det får dette spørgsmål på bordet, at det bliver en opfordring til medlemslandenes regeringer."
Europarl,da,"on behalf of the ALDE Group. - (FR) Mr President, ladies and gentlemen, if there is one area in which all Europeans expect effective Community responses, it is that of large-scale natural disasters.","on behalf of the ALDE Group. - (FR) Mr President, ladies and gentlemen, if there is one area in which all Europeans expect effective Community responses, it is that of large-scale natural disasters.
Dutch: - (FR) Mijnheer de Voorzitter, dames en","Hr. formand, mine damer og herrer! Hvis der er et område, på hvilket alle europæere forventer en effektiv fællesskabsreaktion, er det i forbindelse med store naturkatastrofer."
Europarl,da,"The remaining Member States have not yet notified their national plans to the Commission. However, ten of them are already available as preliminary plans within the framework of public consultation.","The remaining Member States have not yet notified their national plans to the Commission. However, ten of them are already available as preliminary plans within the framework of public consultation.
The European Commission has today published a list of the Member States that have notified their national plans","De øvrige medlemsstater har endnu ikke forelagt deres nationale planer for Kommissionen, men 10 af dem er allerede tilgængeligesom foreløbige planer inden fra rammerne af den offentlige høring."
Europarl,da,"Personally, I would like it to be prepared earlier - maybe in the spring.","Personally, I would like it to be prepared earlier - maybe in the spring.
I would like it to be prepared earlier - maybe in the spring.
I would like it","Personligt så jeg gerne, at det blev udarbejdet tidligere - måske i foråret."
Europarl,da,I therefore invite Commissioner Monti to take the floor first to respond to Question No 29. I should also like to take this opportunity to welcome him and wish him well for this year.,"I therefore invite Commissioner Monti to take the floor first to respond to Question No 29. I should also like to take this opportunity to welcome him and wish him well for this year.
Commissioner Monti, you have the floor.
Thank you, Mr President. I","Derfor beder jeg kommissær Monti, som jeg byder velkommen og ønsker alt godt i det nye år, om at besvare spørgsmål nr. 29."
Europarl,da,A success story for them but hardly for Europe!,A success story for them but hardly for Europe! The European Commission has approved under the EU Merger Regulation the proposed acquisition of joint control over,"En succeshistorie for dem, men ikke for Europa!"
Europarl,da,"Whilst one welcomes the statements of Yassir Arafat that he has no intention of using violence to achieve his ends, one does see a continuation of violence.","Whilst one welcomes the statements of Yassir Arafat that he has no intention of using violence to achieve his ends, one does see a continuation of violence.
Yasser Arafat, the leader of the Palestine Liberation Organisation (PLO),","Selvom vi glæder os over Yassir Arafats udtalelser om, at han ikke vil bruge vold for at nå sine mål, ser vi alligevel, at volden fortsætter."
Europarl,da,°°°,°°°»°°°°°°°°°°°°°°°°°°°,°°°
Europarl,da,"In other words, it resides within the European Council, the Council of Ministers and the national parliaments.","In other words, it resides within the European Council, the Council of Ministers and the national parliaments.
Portuguese: Em outras palavras, reside no Conselho Europeu,","Den findes altså i Det Europæiske Råd, i Ministerrådet og i de nationale parlamenter."
Europarl,da,I give the floor to Mrs Ferrero-Waldner to answer Mr Valverde Lopez's question.,"I give the floor to Mrs Ferrero-Waldner to answer Mr Valverde Lopez's question.
Mrs Ferrero-Waldner (Commissioner for European Neighbourhood Policy","Fru formand for Rådet, jeg beder Dem besvare hr. Valverde López' spørgsmål."
Europarl,da,"A4-0181/97 by Mr Christodoulou, on behalf of the Committee on Economic and Monetary Affairs and Industrial Policy on: I. the recommendation for second reading on the common position adopted by the Council with a view to adopting a Council Regulation on the strengthening of the surveillance of budgetary positions and the surveillance and coordination of economic policies (C4-0174/97-96/0247(SYN)) and II. the report on the proposal for a Council regulation on speeding up and clarifying the implementation of the excessive deficit procedure (6931/2/97 - C4-0577/96-96/0248(CNS)) and - A4-0184/97 by Mrs Randzio-Plath, on behalf of the Committee on Economic and Monetary Affairs and Industrial Policy, on the economic policy of the Member States of the Community (COM(97)0168 - C4-0190/97)","A4-0181/97 by Mr Christodoulou, on behalf of the Committee on Economic and Monetary Affairs and Industrial Policy on: I. the recommendation for second reading on the common position adopted by the Council with a view to adopting a Council Regulation on the strengthening of the surveillance of budgetary positions and the surveillance and coordination of economic policies (C4-0174/97-96/0247(SYN)) and II. the report on the proposal for a Council regulation on speeding up and clarifying the implementation of the excessive deficit procedure (6931/2/97 - C4-0577/96-96/0248(CNS)) and - A4-0184/97 by Mrs Randzio-Plath, on behalf of the Committee on Economic and Monetary Affairs and Industrial Policy, on the economic policy of the Member States of the Community (COM(97)0168 - C4-0190/97)
A4-0181/97 by Mr Christodoulou, on beh","A4-0181/97 af Christodoulou for Udvalget om Økonomi, Valutaspørgsmål og Industripolitik om: I.indstilling ved andenbehandling om Rådets fælles holdning fastlagt med henblik på vedtagelse af Rådets forordning om styrkelse af overvågningen af budgetstillinger samt overvågning og samordning af økonomiske politikker (C4-0174/97-96/0247(SYN)) og II. betænkning om forslag til Rådets forordning om fremskyndelse og afklaring af gennemførelsen af proceduren i forbindelse med uforholdsmæssigt store underskud (6931/2/97 - C4-0182/97-96/0248(CNS)) og-betænkning (A4-0184/97) af Randzio-Plath for Udvalget om Økonomi, Valutaspørgsmål og Industripolitik om Kommissionens henstilling om de overordnede retningslinjer for 1997 for medlemsstaterne og Fællesskabets økonomiske politikker (KOM(97)0168 - C4-0190/97)."
Europarl,da,"That is, in fact, the political basis for the situation we have today.","That is, in fact, the political basis for the situation we have today.
It’s not just that the Republican Party has been taken over by the Tea Party,","Det er den reelle politiske begrundelse for den situation, vi har nu."
Europarl,da,"The most important factor here is the political will demonstrated by Croatia, which has declared its determination to implement all the provisions and criteria for membership.","The most important factor here is the political will demonstrated by Croatia, which has declared its determination to implement all the provisions and criteria for membership.
Croatian Prime Minister Andrej Plenkovic said that Croatia is ready to","Den vigtigste faktor er her den politiske vilje, der udvises af Kroatien, som har erklæret sin vilje til at gennemføre alle betingelser og kriterier for medlemskab."
Europarl,da,"Since then, nothing has moved on Israeli government side.","Since then, nothing has moved on Israeli government side.
Israeli Prime Minister Benjamin Netanyahu and his wife, Sara, arrive at the",I mellemtiden har den israelske regering ikke bevæget sig ud af stedet.
Europarl,da,This is the crux of the matter.,"This is the crux of the matter.
This is the crux of the matter.
This is the crux of the matter.",Det er det afgørende i sagen.
Europarl,da,"Mr President, I, too, congratulate Michael Gahler on a well-balanced, excellent report.","Mr President, I, too, congratulate Michael Gahler on a well-balanced, excellent report.
English: Mr President, I too would like to congratulate Michael Gahler on",(EN) Hr. formand! Jeg gratulerer også hr. Gahler med en afbalanceret og glimrende betænkning.
Europarl,da,"This came as a long-awaited sign, bringing some relief to our hard-pressed farmers.","This came as a long-awaited sign, bringing some relief to our hard-pressed farmers.
This came as a long-awaited sign, bringing some relief to our hard-pressed far","Dette kom som et længe ventet tegn, der bringer nogen lettelse til vores hårdt trængte landmænd."
Europarl,da,They thought they were drafting a recommendation there that would guarantee access to the gas transmission markets on a voluntary basis.,"They thought they were drafting a recommendation there that would guarantee access to the gas transmission markets on a voluntary basis.
Russian: Они думали, что там выносят рекоменда","De troede, de udarbejdede et udkast til en anbefaling, som skulle garantere adgang til gastransmissionsmarkedet på frivillig basis."
Europarl,da,"We have not waited for the natural implementation of the Marrakesh agreement, which would have come too late in the fishing season for bluefin tuna.","We have not waited for the natural implementation of the Marrakesh agreement, which would have come too late in the fishing season for bluefin tuna.
French: Nous n’avons pas attendu la mise en œuvre naturelle","Vi har ikke ventet på en naturlig gennemførelse af Marrakeshaftalen, der ville være kommet for sent i fangstperioden for almindelig tun."
Europarl,nl,"What is the dissemination for the new ideas, the new products, the new comparisons of socio-economic systems?","What is the dissemination for the new ideas, the new products, the new comparisons of socio-economic systems?
What is the dissemination for the new ideas, the new products, the new comparisons","Hoe en onder wie worden de nieuwe ideeën, de nieuwe producten, de nieuwe vergelijkingen van sociaal-economische systemen verbreid?"
Europarl,nl,Nor can it form the basis for a common policy.,"Nor can it form the basis for a common policy.
Portuguese: Também não pode servir de base para uma política comum. English",Het kan evenmin de basis voor een gemeenschappelijk beleid vormen.
Europarl,nl,We are taking a responsible attitude and I am delighted that we have unanimity round the Chamber this evening.,"We are taking a responsible attitude and I am delighted that we have unanimity round the Chamber this evening.
English: We are taking a responsible attitude and I am delighted that we have unanimity",Wij nemen een verantwoordelijke houding aan en ik ben zeer verheugd over de eensgezindheid die vanavond in het gehele Parlement heerst.
Europarl,nl,The cooperation model is paramount.,"The cooperation model is paramount.
The cooperation model is paramount. The cooperation model is paramount. The cooperation",Het samenwerkingsmodel staat daarbij voorop.
Europarl,nl,"If we take a step back and assess the work done during this parliamentary term, I believe that we can all be proud of it.","If we take a step back and assess the work done during this parliamentary term, I believe that we can all be proud of it.
French: Si nous faisons un pas en arrière et que nous évaluons le","Als we voorzichtig het saldo opmaken van deze wetgevingsperiode, dan kunnen we daar volgens mij allemaal trots op zijn."
Europarl,nl,"Madam President, ladies and gentlemen, today, we are discussing the interim review of a successful programme to aid economic recovery in the energy sector.","Madam President, ladies and gentlemen, today, we are discussing the interim review of a successful programme to aid economic recovery in the energy sector.
Dutch: Mevrouw de Voorzitter, dames en heren, vanda","Mevrouw de Voorzitter, dames en heren, wij bespreken vandaag het tussentijdse verslag van een succesvol programma ter ondersteuning van het economisch herstel in de energiesector."
Europarl,nl,There is still no secure knowledge about the use of biometric fingerprints from children under the age of 12.,"There is still no secure knowledge about the use of biometric fingerprints from children under the age of 12.
There is still no secure knowledge about the use of biometric fingerprints from children under the",Er is nog steeds geen betrouwbare kennis over het gebruik van biometrische vingerafdrukken van kinderen onder de twaalf jaar.
Europarl,nl,I would like to point out that I agree with Members on the need to reform the directive.,"I would like to point out that I agree with Members on the need to reform the directive.
English: I would like to point out that I agree with Members on the need to reform",Ik heb hiermee duidelijk willen maken hoe ingewikkeld het begonnen proces is.
Europarl,nl,"Mr President, I am speaking in place of Mrs Barthet-Mayer who was due to make this speech but is unable to for health reasons.","Mr President, I am speaking in place of Mrs Barthet-Mayer who was due to make this speech but is unable to for health reasons.
Dutch: Mijnheer de Voorzitter, ik spreek namens mevr","Mijnheer de Voorzitter, ik vervang mevrouw Barthet-Mayer die dit betoog eigenlijk had moeten houden, maar dit om gezondheidsredenen niet kan doen."
Europarl,nl,"We believe it to be correct and we hope that it is not changed for the worse by certain amendments, which would oblige us to vote against the final text.","We believe it to be correct and we hope that it is not changed for the worse by certain amendments, which would oblige us to vote against the final text.
Italian: Riteniamo che sia corretto e speriamo che non v","Wij vinden dit een degelijk verslag en hopen dat het niet door bepaalde amendementen wordt uitgehold, hetgeen ons zou nopen tegen de uiteindelijke tekst te stemmen."
Europarl,nl,"Otherwise, there will be a blatant clash of citizens' interests.","Otherwise, there will be a blatant clash of citizens' interests.
Russian: В противном случае произойдет вопиющее сто","Gebeurt dat niet, dan zullen de belangen van verschillende groepen burgers met elkaar in botsing komen."
Europarl,nl,"However, we are moving towards the inefficiency which results from overloading the WTO rules with objectives other than the principle objective of trade liberalisation and non-discrimination against contracting parties.","However, we are moving towards the inefficiency which results from overloading the WTO rules with objectives other than the principle objective of trade liberalisation and non-discrimination against contracting parties.
The World Trade Organization (WTO) was established in 1995 as a","Wij verzetten ons echter tegelijkertijd tegen een tot inefficiëntie leidende overbelasting van de WTO-regelgeving met andere doelstellingen dan handelsliberalisering en niet-discriminatie van verdragsluitende partijen, wat ons hoofddoel is."
Europarl,nl,European companies are not really European companies any more. They have investments in the United States and companies like Boeing have investments in Europe.,"European companies are not really European companies any more. They have investments in the United States and companies like Boeing have investments in Europe. So, it’s not a question of Europe versus the United States. It’s a question","Europese bedrijven zijn natuurlijk geen echt Europese bedrijven meer; ze investeren in de Verenigde Staten, net zoals Amerikaanse bedrijven als Boeing in Europa investeren."
Europarl,nl,"If you increase the percentage of shark fins that can be landed, the chances of increasing the number of sharks caught and of finning are greater.","If you increase the percentage of shark fins that can be landed, the chances of increasing the number of sharks caught and of finning are greater.
That’s the conclusion of a new study published in the journal Conservation Letters, which","Door het percentage haaienvinnen dat aan wal mag worden gebracht te verhogen, neemt ook het risico toe dat er meer haaien worden gevangen en gevind."
Europarl,nl,"Only when corruption has genuinely been eradicated in European countries should we try reverting to the imperious recommendations granted to various countries in the resolutions adopted, unfortunately, by us.","Only when corruption has genuinely been eradicated in European countries should we try reverting to the imperious recommendations granted to various countries in the resolutions adopted, unfortunately, by us.
The resolutions adopted by the Parliamentary Assembly of the Council of Europe (PACE) are","En als de corruptie in de Europese lidstaten echt is uitgeroeid, laten we dan proberen de keizerlijke orders opnieuw in te voeren. Die kunnen we dan in onze resoluties uitdelen aan uiteenlopende landen."
Europarl,nl,The review of the eco-management and audit scheme (ΕΜΑS) gives organisations and companies throughout the world the ability to manage the environmental impact of their activities more effectively.,"The review of the eco-management and audit scheme (ΕΜΑS) gives organisations and companies throughout the world the ability to manage the environmental impact of their activities more effectively.
The review of the eco-management and audit scheme (ΕΜΑS) gives","De herziening van het communautair milieubeheer- en milieuauditsysteem, EMAS, biedt agentschappen en ondernemingen in heel de wereld de mogelijkheid om de milieugevolgen van allerlei activiteiten efficiënter te beheren."
Europarl,nl,"Agricultural aid does not encourage over-production, because it is not connected to the volume of production and is based on surface area and number of livestock.","Agricultural aid does not encourage over-production, because it is not connected to the volume of production and is based on surface area and number of livestock.
Agricultural aid does not encourage over-production, because it is not connected to","Landbouwsubsidie draagt niet bij tot overproductie, omdat ze is losgekoppeld van het productieniveau en gebaseerd is op arealen en de hoeveelheid vee."
Europarl,nl,I am going to refer primarily to the Commission communication on the future for the market in fisheries products in the European Union.,"I am going to refer primarily to the Commission communication on the future for the market in fisheries products in the European Union.
English: I am going to refer primarily to the Commission communication on the future for the market in",Ik zal mij vooral concentreren op de mededeling van de Commissie over de toekomst van de markt voor visserijproducten in de Europese Unie.
Europarl,nl,"I believe that if we continue the discussion, and the Commission's efforts, with due responsibility, we can make progress in the future.","I believe that if we continue the discussion, and the Commission's efforts, with due responsibility, we can make progress in the future.
Chinese: 我相信,如果我们�������","Ik ben ervan overtuigd dat we, als we de discussie voortzetten en als de Commissie zich blijft inspannen, in de toekomst met de benodigde verantwoordelijkheid vooruitgang kunnen boeken."
Europarl,nl,"However, I do not wish to go into that.","However, I do not wish to go into that.
I do not wish to go into that.
I don't wish to go into that",Maar laat ik daar niet op ingaan.
Europarl,et,"After all, there are excessive differences within the EU at present, with some countries having no minimum income at all.","After all, there are excessive differences within the EU at present, with some countries having no minimum income at all.
The minimum wage in the UK is £7.50 an hour for those aged ","Praegu on ELis liiga suured erinevused, sest mõnes liikmesriigis ei ole miinimumsissetulekutki."
Europarl,et,"With the adoption of this document, Parliament will finally be able to make its voice heard, acquiring the means necessary to find and punish these people who are no better than drug dealers, unscrupulous criminals who have been getting rich for too long at the expense of sick people.","With the adoption of this document, Parliament will finally be able to make its voice heard, acquiring the means necessary to find and punish these people who are no better than drug dealers, unscrupulous criminals who have been getting rich for too long at the expense of sick people.
Dutch: Dankzij de aanneming van dit document zal het Parlement","Selle dokumendi vastuvõtmisega saab parlament end kuuldavaks teha ning saab enda kätte vajalikud vahendid, et leida ja karistada neid inimesi, kes ei ole paremad uimastikaupmeestest, neid jultunud kurjategijaid, kes on juba liiga kaua haigete inimeste arvelt rikastunud."
Europarl,et,"In this regard it seems vital to have a multitude of good initiatives at global, regional, national or local levels.","In this regard it seems vital to have a multitude of good initiatives at global, regional, national or local levels.
In this regard it seems vital to have a multitude of good initiatives at global, regional","Seda silmas pidades paistab äärmiselt tähtsana mitmete heade algatuste olemasolu globaalsel, piirkondlikul ja riiklikul või kohalikul tasandil."
Europarl,et,Only in that way will we close the gap between the peoples of Europe and the institutions.,"Only in that way will we close the gap between the peoples of Europe and the institutions.
Italian: Solo in questo modo riusciremo a colmare il divario tra",Ainult sel moel suudame me täita tühimikku Euroopa rahvaste ja institutsioonide vahel.
Europarl,et,"Mr President, Commissioner, ladies and gentlemen, shortly after this Parliament was voted in, we were immediately faced with the issue of suspending the Generalised System of Preferences (GSP+), in particular, with regard to the application or nonapplication of this mechanism to Sri Lanka and Colombia.","Mr President, Commissioner, ladies and gentlemen, shortly after this Parliament was voted in, we were immediately faced with the issue of suspending the Generalised System of Preferences (GSP+), in particular, with regard to the application or nonapplication of this mechanism to Sri Lanka and Colombia.
Dutch: Mijnheer de Voorzitter, mevrouw de commissaris","Kallid kolleegid! Varsti pärast seda, kui käesolev parlament ametisse hääletati, seisime kohe silmitsi küsimusega kas peatada üldiste soodustuste süsteemi (GSP+), iseäranis antud mehhanismi Sri Lankale ja Colombiale kohaldamise või mittekohaldamise suhtes."
Europarl,et,"Benazir Bhutto wanted the organisation to comfort Muslim women, to give them legal advice and practical help and, above all, help them to form a network of Muslim women around the world to build a world of peace, where different religions could live in peace and with respect.","Benazir Bhutto wanted the organisation to comfort Muslim women, to give them legal advice and practical help and, above all, help them to form a network of Muslim women around the world to build a world of peace, where different religions could live in peace and with respect.
Benazir Bhutto wanted the organisation to comfort Muslim women, to give them legal advice and","Benazir Bhutto soovis, et organisatsioon toetaks mosleminaisi, annaks neile juriidilist nõu ja praktilist abi ning eelkõige aitaks neil moodustada üleilmne mosleminaiste võrgustik tagamaks rahu maailmas, kus eri religioonid saaksid elada rahus ja austuses."
Europarl,et,"As we know, after the results were published, violence broke out in the capitol Nairobi and other parts of Kenya.","As we know, after the results were published, violence broke out in the capitol Nairobi and other parts of Kenya.
Kenya’s electoral commission has declared President Uhuru Kenyatta the winner","Nagu teame, puhkesid pärast valimistulemuste avaldamist pealinnas Nairobis ja Kenya teistes piirkondades rahutused."
Europarl,et,That is also the aim for the European agenda.,"That is also the aim for the European agenda.
Portuguese: Esse é também o objetivo da agenda europeia. English",Ühtlasi on see Euroopa tegevuskava eesmärk.
Europarl,et,"The whole question of males and their access to rooms, especially female's rooms, has to be looked at.","The whole question of males and their access to rooms, especially female's rooms, has to be looked at.
The whole question of males and their access to rooms, especially female's rooms, has to","Tuleb hinnata kogu meeste ja nende tubadesse pääsu, eriti naiste tubadesse pääsu küsimust."
Europarl,et,We must provide the resources necessary to be able to back up what we are saying in the new Lisbon strategy with a view to 2020.,"We must provide the resources necessary to be able to back up what we are saying in the new Lisbon strategy with a view to 2020.
We must provide the resources necessary to be able to back up what we are saying in the new","Meil tuleb eraldada vajalikud vahendid, et saaksime kindlustada selle, mida me ütleme uues Lissaboni strateegias, pidades silmas 2020. aastat."
Europarl,et,The aim of overthrowing Saddam Hussein was not to bring about the lack of tolerance of Christians that we are seeing now.,"The aim of overthrowing Saddam Hussein was not to bring about the lack of tolerance of Christians that we are seeing now.
The aim of overthrowing Saddam Hussein was not to bring about the lack of","Saddam Husseini kukutamise eesmärk ei olnud tekitada kristlastevastast sallimatust, mida me nüüd näeme."
Europarl,et,"By acting in this way, you are responsible for risking redundancies for a certain number of journalists and a lack of information for a large part of the population.","By acting in this way, you are responsible for risking redundancies for a certain number of journalists and a lack of information for a large part of the population.
French: En agissant ainsi, vous êtes responsables de risquer des licenci",Nii käitudes riskite teatud arvu ajakirjanike koondamise ja teabepuudusega suure arvu elanikkonna seas.
Europarl,et,"It means launching a common strategy, taking much more dynamic action and, primarily, making much more vigorous use of all the European instruments at our disposal and combining them, instead of acting in disarray as we are doing at present.","It means launching a common strategy, taking much more dynamic action and, primarily, making much more vigorous use of all the European instruments at our disposal and combining them, instead of acting in disarray as we are doing at present.
Portuguese: Significa lançar uma estratégia comum, tomar med","See tähendab ühise strateegia käivitamist, palju dünaamilisemate meetmete rakendamist ning, eelkõige, teie käsutuses olevate Euroopa vahendite palju jõulisemat kasutamist ning nende kombineerimist läbisegi tegutsemise asemel, nagu hetkel teeme."
Europarl,et,"Another three months have passed, and there is still an entirely insufficient response by the EU and the WTO.","Another three months have passed, and there is still an entirely insufficient response by the EU and the WTO.
Russian: Прошли еще три месяца, и ответ ЕС и ВТ",Möödunud on veel kolm kuud ja ELi ning Maailmakaubandusorganisatsiooni reageering on ikka veel ebapiisav.
Europarl,et,"At the same time, however, Turkey continues with its occupation of northern Cyprus, its violations in the Aegean and its blatant disregard for basic human rights and democratic freedoms.","At the same time, however, Turkey continues with its occupation of northern Cyprus, its violations in the Aegean and its blatant disregard for basic human rights and democratic freedoms.
Turkey’s President Recep Tayyip Erdoğan has made it","Samal ajal jätkab Türgi aga Põhja-Küprose okupeerimist, oma õigusrikkumisi Egeusel ning põhiliste inimõiguste ja demokraatlike vabaduste jultunud eiramist."
Europarl,et,"Having accepted these advantages, it should have reciprocated by meeting requirements defined and ratified by the World Trade Organisation.","Having accepted these advantages, it should have reciprocated by meeting requirements defined and ratified by the World Trade Organisation.
Chinese: 接受这些好处之后,它本","Olles kõnealused eelised vastu võtnud, oleks ta pidanud vastukaaluks täitma Maailma Kaubandusorganisatsiooni kehtestatud ja ratifitseeritud nõuded."
Europarl,et,"Finally, the structural fragmentation of the European researchers' labour market hinders the transnational mobility of researchers within the European Union, due to, in particular, a lack of open, merit-based recruitment and to cultural factors, as well as problems encountered by highly mobile workers in such fields as social security, taxation and transferability of supplementary pension rights.","Finally, the structural fragmentation of the European researchers' labour market hinders the transnational mobility of researchers within the European Union, due to, in particular, a lack of open, merit-based recruitment and to cultural factors, as well as problems encountered by highly mobile workers in such fields as social security, taxation and transferability of supplementary pension rights.
Dutch: Ten slotte wordt de transnationale mobiliteit van onderzoekers binnen","Lisaks takistab Euroopa teadlaste tööturu struktuuriline killustatus teadlaste riikidevahelist liikuvust Euroopa Liidu sees - seda eelkõige avatud ja saavutustel põhineva värbamistava puudumise ning kultuuriliste eripärade tõttu ning samuti äärmiselt liikuvate töötajate ette kerkivate probleemide tõttu näiteks sotsiaalkindlustuse, maksustamise ja täiendavate pensioniõiguste valdkonnas."
Europarl,et,"In the future, it is our task to build Europe together.","In the future, it is our task to build Europe together.
German: In Zukunft ist es unsere Aufgabe, Europa gemeinsam aufz",Tulevikus tuleb meil Euroopat ühiselt edasi ehitada.
Europarl,et,"To this end, the European Central Bank must refinance national banks with a loan, which would be all the more beneficial because it would be used for employment, training and investment in research and for the development of a new generation of environmentally friendly vehicles.","To this end, the European Central Bank must refinance national banks with a loan, which would be all the more beneficial because it would be used for employment, training and investment in research and for the development of a new generation of environmentally friendly vehicles.
French: Pour ce faire, la Banque centrale européenne doit refinancer les banques","Selleks peab Euroopa Pank finantseerima riiklikke panku teist korda laenuga, mis oleks seda kasulikum, sest seda kasutataks tööhõiveks, koolitamiseks ja investeeringuteks uue põlvkonna keskkonnasõbralike sõidukite uurimis- ja arendusttegevuseks."
Europarl,et,It is not good enough for all of us just to become great speakers; we have to show we can be great listeners too.,"It is not good enough for all of us just to become great speakers; we have to show we can be great listeners too.
It is not good enough for all of us just to become great speakers; we have to","Sellest ei piisa, kui me kõik lihtsalt saame suurepärasteks kõnemeesteks; me peame näitama, et suudame olla ka suurepärased kuulajad."
Europarl,fi,I have attended more debates like this than I care to remember here in the European Parliament and at some point they start to sound like empty liturgies.,"I have attended more debates like this than I care to remember here in the European Parliament and at some point they start to sound like empty liturgies.
It’s not that I don’t care about the issues, it’s just that","Euroopan parlamentissa on aiemminkin kuultu tämänkaltaisia keskusteluja, ja ne alkavat minusta jo muistuttaa sisältöä vailla olevia rituaaleja."
Europarl,fi,"Instead, we want the current UCLAF to be replaced by an office of fraud prevention with full operational independence, but not one that is a satellite organisation somewhere outside the institutions of the EU.","Instead, we want the current UCLAF to be replaced by an office of fraud prevention with full operational independence, but not one that is a satellite organisation somewhere outside the institutions of the EU.
Portuguese: Em vez disso, queremos que a atual UCLAF","Vaadimme paljon enemmän, vaadimme tällä hetkellä toimivan UCLAFin korvaamista petostentorjunnasta vastaavalla virastolla, jonka toiminta on täysin riippumatonta, mutta joka ei toimi satelliittina jossakin EU: n toimielinten ulkopuolella."
