Dataset,Language,Source Sentence,Translation,Reference Sentence
Europarl,it,"The reason I want to remind you of these two figures and these two concepts is because it is most important to highlight the difficulties we find ourselves in today, as my colleagues have done.",,"Il motivo che mi ha spinta a ricordare queste due cifre e queste due nozioni è la necessità di insistere principalmente sulle difficoltà attuali, come hanno fatto i miei colleghi."
Europarl,it,Yes - we need the European Union precisely for such matters.,,"Sì, abbiamo bisogno dell'Unione europea proprio per questioni come questa."
Europarl,it,The Colom report shows the necessity for the Council and Parliament to get an interinstitutional agreement and an agreement on a financial perspective.,,"La relazione dell'onorevole Colom sottolinea l'esigenza di un accordo interistituzionale da parte del Consiglio e del Parlamento europeo, in particolare un accordo sulle prospettive finanziarie."
Europarl,it,"Thank you very much, Commissioner Vitorino.",,"La ringrazio, Commissario Vitorino."
Europarl,it,This debate should go in a different direction and come from a different committee.,,La presente discussione dovrebbe andare in una direzione diversa e provenire da una commissione diversa.
Europarl,lv,I have to deplore a few mistakes in the printing of the text.,,Man ir jānorāda uz dažām kļūdām drukātajā tekstā.
Europarl,lv,"On the labour markets, for example, activation policies can be very helpful.",,"Piemēram, attiecībā uz darba tirgiem aktivizēšanas politika var būt ļoti noderīga."
Europarl,lv,Illegal phone tapping has become prosecutors' investigation method of choice.,,Nelegāla pieslēgšanās telefona sarunām ir kļuvusi par prokuroru izmantoto izmeklēšanas metodi.
Europarl,lv,The market is not working.,,Tirgus nedarbojas.
Europarl,lv,"Gangs of soldiers are regularly involved in attacks, robbery and rape.",,"Karavīru bandas ir regulāri iesaistītas uzbrukumos, laupīšanā un izvarošanā."
Europarl,lv,"For precisely this reason we regard as hypocritical the alleged concerns over the rise of far-right and paramilitary organisations in Europe, and we reject every attempt to equate the class struggle, the struggles of the workers' and popular movement and communist ideology with extremist ideologies, as an unacceptable attempt to instil fear in people.",,"Tieši šī iemesla dēļ mēs uzskatām, ka paustās bažas par galēji labēju un parlamentāru organizāciju pieaugumu Eiropā ir liekulīgas, un mēs noraidām visus mēģinājumus pielīdzināt šķiru cīņu, strādnieku un tautas kustības cīņu un komunisma ideoloģiju ekstrēmām ideoloģijām kā nepieņemamu mēģinājumu iedzīt cilvēkiem bailes."
Europarl,lv,I support all of this.,,Es to visu atbalstu.
Europarl,lv,When will people be told the truth?,,Kad cilvēkiem teiks taisnību?
Europarl,lv,"As for the financial aspect, I called for the initial proposal to be refocused.",,"Runājot par finansiālo aspektu, es tomēr aicināju pievērst lielāku vērību sākotnējam priekšlikumam."
Europarl,lv,So we ask the Commission to send a clear message and take clear steps.,,Tāpēc mēs lūdzam Komisiju sūtīt Baltkrievijai skaidru vēsti un spert skaidrus soļus.
Europarl,lv,"An important element is that, in third states that prohibit encryption, special rules apply: electronic transfer of data between consulates or between an external service provider and the Member State would be banned, and Member States would have to ensure that the electronic data is transferred physically in fully encrypted form on a CD which has special conditions attached to it.",,"Svarīgs elements ir tas, ka trešajās valstīs, kur ir aizliegta šifrēšana, tiek piemēroti īpaši noteikumi: elektroniska datu pārraidīšana starp konsulātiem vai starp ārējo pakalpojumu sniedzēju un dalībvalsti būtu aizliegta un dalībvalstij būtu jānodrošina elektronisko datu fiziska pārraidīšana pilnīgi šifrētā veidā kompaktdiskā, kam ir īpaši nosacījumi."
Europarl,lv,"Amendment 1 stems from an error in the German translation, since what Mr Graefe zu Baringdorf is proposing is exactly what I proposed but, as I said, the German translation of my recital is inadequate.",,"Grozījums Nr. 1 ir radies tulkojuma kļūdas dēļ, kas ieviesusies vācu valodas versijā, jo Graefe zu Baringdorf kunga piedāvājums ir tieši tas, ko ierosināju arī es, bet, kā jau teicu, manis rakstītā apsvēruma tulkojums vācu valodā ir neadekvāts."
Europarl,lv,Globalisation is the mainspring of democracy and prosperity for underdeveloped countries.,,Neattīstītajām valstīm globalizācija ir demokrātijas un labklājības virzītājspēks.
Europarl,lv,"I also welcome the planned incentives for eco-innovations but, in my opinion, a critical issue remains: the decision on emissions from so-called completed vehicles, meaning those built in a number of stages.",,"Es arī atzinīgi vērtēju plānotos stimulus ekojauninājumiem, taču, manuprāt, kritiski svarīgs jautājums joprojām ir šis: lēmums par emisijām no tā sauktajiem pabeigtajiem transportlīdzekļiem, ar to domājot transportlīdzekļus, ko būvē vairākos posmos."
Europarl,lv,"Mr President, among the projects that the EU has encouraged is the single electricity market on the island of Ireland.",,"Priekšsēdētāja kungs! To projektu starpā, ko atbalstījusi ES, ir vienotais elektroenerģijas tirgus Īrijas salā."
Europarl,lv,"(PL) Mr President, I think that this is a unique coincidence, because I am going to speak about the very same topic.",,"(PL) Priekšsēdētāja kungs, es uzskatu, ka šī ir unikāla sagadīšanās, jo es vēlos runāt par to pašu tēmu."
Europarl,lv,"I hope, too, that a new form of cooperation will also develop at last between officials and clients.",,"Es ceru, ka attīstīsies jauns sadarbības veids, vismaz starp amatpersonām un klientiem."
Europarl,lv,"Mauritania is a poor country that is highly dependent on the sector, so keeping the agreement with the European Union could be beneficial to both signatories.",,"Mauritānija ir nabadzīga valsts, kura ir ļoti atkarīga no šīs nozares, tāpēc nolīguma saglabāšana ar Eiropas Savienību varētu dot labumu abiem parakstītājiem."
Europarl,lv,"Presently, the focus seems to be on near-term, fast-start finance, but we also need long-term commitments.",,"Patlaban galvenā uzmanība tiek pievērsta īstermiņa, drīzam finansējumam, tomēr saistībām jābūt arī attiecībā uz ilgtermiņu."
Europarl,lv,"Secondly, we have greater clarity surrounding the CE mark but I agree with Mrs McCarthy and Mrs Gebhardt that we need to work on a real safety label in the future.",,"Turklāt mums ir lielāka skaidrība attiecībā uz CE marķējumu, bet es piekrītu A. McCarthy un E. Gebhardt, ka turpmāk mums ir jāstrādā pie reāla drošības marķējuma."
Europarl,lt,"But I do not support the use of simplified procedure in the future and I think it would be a good idea for us to have a hearing on the Slot Allocation Directive, perhaps in the autumn or winter when we come back.",,"Bet aš nepritariu, kad supaprastinta procedūra būtų taikoma ateityje ir manau, kad būtų gera mintis dėl laiko tarpsnių paskirstymo direktyvos surengti posėdį galbūt rudenį ar žiemą, kai sugrįšime atgal."
Europarl,lt,It is indeed the case that the Council's compromise refers to potential flexibility at the level of the social partners and collective agreements.,,Tarybos kompromise iš tiesų kalbama apie galimą lankstumą socialinių partnerių ir kolektyvinių susitarimų lygmeniu.
Europarl,lt,"I would like to take this opportunity to welcome the Executive Committee of the German War Graves Commission (Volksbund Deutsche Kriegsgräberfürsorge) from Baden-Württemberg under its chair, Mr Nothelfer.",,Norėčiau pasinaudoti šia proga ir pasveikinti Vykdomojo komiteto Vokietijos karių kapų priežiūros susivienijimo komisiją (vok. Volksbund Deutsche Kriegsgräberfürsorge) iš Badeno Viurtembergo ir jos pirmininką N. Nothelferį.
Europarl,lt,"(RO) Prior to Romania's accession to the European Union, there were many voices in this Parliament claiming that the Roma people are discriminated against in Romania.",,"(RO) Iki Rumunijos įstojimo į Europos Sąjungą šiame Parlamente daug kas sakė, kad Rumunijoje diskriminuojami romai."
Europarl,lt,"The steps needed to ensure safe food have much in common with the steps needed for a more efficient fight against climate change, improved development aid, the development of other commercial structures, greater transparency on the commodity markets and measures against speculation.",,"Žingsniai, kurių reikia imtis, siekiant užtikrinti saugų maistą, labai panašūs į žingsnius, kurių reikia imtis siekiant užtikrinti veiksmingesnę kovą su klimato kaita, patobulinta parama vystymuisi, kitų komercinių struktūrų plėtra, didesniu skaidrumu prekių rinkoje ir priemonėmis prieš spekuliaciją."
Europarl,lt,"I think, at the very least, a proper time to have this discussion would be when we have the discussion on the budget for the future, meaning after 2013.",,"Mano manymu, tinkamas laikas šias diskusijas surengti ateis po diskusijų dėl ateities biudžeto, t. y. po 2013 m."
Europarl,lt,"Documents related to decisions that have not yet been taken, or reflecting internal discussions, are not the same as other documents.",,"Dokumentai, susiję su dar nepriimtais sprendimais, arba atspindintys vidines diskusijas, nėra lygiaverčiai kitiems dokumentams."
Europarl,lt,"In our other amendment, we aim to make it possible to lower the VAT rate on renovation and repair work in order to save energy.",,"Kito mūsų pateikto pakeitimo tikslas - sudaryti galimybę PVM lengvatą taikyti pastatų atnaujinimo ir remonto darbams, kuriais siekiama taupyti energiją."
Europarl,lt,"Woman is a great person in our land, and she is dignified, whether she is Jewish, Christian or Muslim, although she probably faced injustice because of men.",,"Moteris yra didis žmogus mūsų žemėje ir ji yra verta pagarbos, ar ji būtų žydė, krikščionar musulmonė, nors ji, galbūt, patyrneteisybę dėl vyro."
Europarl,lt,"Mr Lamberts, I implore you to keep it brief, let us see if you can enlighten your colleague with your point of view in just thirty seconds, shall we?",,"Pone Ph. Lambertsai, labai prašau kalbėti trumpai, pažiūrėkime, ar galėsite išsakyti kolegai savo nuomonę per trisdešimt sekundžių, bandom?"
Europarl,lt,"Dozens of human lives were lost, hundreds of individuals were injured, thousands of animals were killed, whole villages were burned to the ground and thousands of acres of forests were annihilated.",,"Dešimtys žuvusiųjų, šimtai sužeistų, sudegtūkstančiai gyvūnų, ištisi kaimai iki pamatų ir buvo sunaikinta tūkstančiai akrų miškų."
Europarl,lt,I was especially pleased about that.,,Tuo buvau ypač patenkinta.
Europarl,lt,I would also like to say that we do not regard lobbyism as something bad per se.,,"Taip pat norėčiau pasakyti, kad nemanome, kad pats lobizmas yra negerai."
Europarl,lt,The Commission expressed this view in the reasoned opinion that was sent to Ireland on 14 November.,,Šį požiūrį Komisija pateiklapkričio 14 d. Airijai išsiųstoje pagrįstojoje nuomonėje.
Europarl,lt,"When revising expenditure programmes, the Court suggests applying a set of principles to ensure that European added value is likely, that the objectives are clear, that the schemes are as realistic and simple as is reasonably possible, and that accountability is also clear.",,"Persvarstę išlaidų programas, Audito Rūmai siūlo taikyti tam tikrus principus siekiant užtikrinti, kad Europos mastu būtų kuriama papildoma nauda, kad tikslai būtų aiškūs, kad programos būtų kuo tikroviškesnės ir paprastesnės, kiek tai pagrįstai įmanoma, ir kad atskaitomybtaip pat būtų aiški."
Europarl,lt,"On the contrary, we should support the reports which propose postponing discharge.",,"Priešingai, turėtume remti pranešimus, kuriuose siūloma atidėti biudžeto įvykdymo patvirtinimą."
Europarl,lt,"Since social conditions in the various Member States are deteriorating, it is unacceptable for funds to be channelled away from the employment and social inclusion area towards other priorities that have been defined in the meantime, even if it is to the area of microfinance.",,"Kadangi socialinės sąlygos įvairiose valstybėse narėse blogėja, nepriimtina, kad lėšos iš užimtumo ir socialinės įtraukties srities būtų nukreipiamos į kitus prioritetus, kurie buvo nustatyti tuo metu, net jei jos nukreipiamos į mikrofinansų sritį."
Europarl,lt,"Madam President, in accordance with the challenge of the EU development cooperation policy for the new Member States, I shall focus on the national strategy for education in Romania.",,"Ponia pirmininke, remiantis ES plėtros bendradarbiavimo politikos iššūkiais naujoms valstybėms narėms, norėčiau atkreipti dėmesį į nacionalinę Rumunijos švietimo strategiją."
Europarl,lt,It is not enough to just tap at the door; a responsible parliament must stop this undesirable development.,,"Neužtenka vien tik pabarbenti į duris, atsakingas Parlamentas privalo padaryti galą šiai nepageidaujamai įvykių raidai."
Europarl,lt,The process has taken too long.,,Procesas užsitęsper ilgai.
Europarl,pl,"This was a continuous problem, raised time and again with me by my constituents.",,To był nieustanny problem i moi wyborcy wielokrotnie się z nim do mnie zwracali.
Europarl,pl,"This in turn requires intervention in the market and improved marketing in the sector, improving the first-sale price, increasing pay for work by fishermen, reducing the margins of middlemen and promoting fair distribution of added value throughout the value chain of this sector.",,"To z kolei wymaga interwencji na rynku i lepszego marketingu w sektorze, zwiększenia ceny pierwszej sprzedaży, wyższych wynagrodzeń za pracę dla rybaków, zmniejszenia marży pośrednika oraz propagowania uczciwego rozmieszczenia wartości dodanej w całym łańcuchu wartości w danym sektorze."
Europarl,pl,"(DE) Mr President, ladies and gentlemen, once again this very basic question poses itself: are environmental protection, climate protection and financial and industrial policy compatible?",,"(DE) Panie przewodniczący, panie i panowie! Jeszcze raz to podstawowe pytanie nasuwa się samo: czy polityka ochrony środowiska, ochrony klimatu oraz polityka finansowa i przemysłowa są ze sobą zgodne?"
Europarl,pl,"It is a reality that we in Ireland are not comfortable with, but we accept the right of all countries to choose their own energy mix, and the fact that our neighbours utilise nuclear power means that we cannot afford to ignore the issue.",,"Rzeczywistością jest również to, że w Irlandii akceptujemy prawo każdego kraju do własnego wyboru kombinacji źródeł energii, choć nie czujemy się z tym komfortowo, a fakt, że nasi sąsiedzi korzystają z energii jądrowej oznacza, że nie możemy tego ignorować."
Europarl,pl,It is unacceptable that energy market inefficiencies are distorting the market to the detriment of businesses and consumers.,,"Niedopuszczalne jest, by niewydolność rynku energetycznego powodowała zakłócenia rynku ze szkodą dla przedsiębiorstw i konsumentów."
Europarl,pl,"If in 1970 there were approximately 200 million passengers in the EU-15, in 2000 their number reached approximately 600 million.",,"O ile w 1970 r. mieliśmy około 200 milionów pasażerów w UE-15, to w 2000 r. liczba ta osiągnęła w przybliżeniu 600 milionów."
Europarl,pl,"'Levels of knowledge of the Treaty suggest public opinion [in Ireland] is more like Nice 1 than Nice 2' - the words of Professor Richard Sinnott, not mine.",,"""Poziomy wiedzy na temat traktatu wskazują że opinia publiczna [w Irlandii] przywodzi na myśl raczej pierwsze, a nie drugie drugiego referendum w sprawie traktatu nicejskiego” - to słowa profesora Richarda Sinnotta, a nie moje."
Europarl,pl,I think a referendum is the best way forward because it is the most direct form of democracy and it would bring Europe closer to its citizens and their freedom of choice.,,"Uważam, że najlepszym wyjściem jest referendum, ponieważ stanowi najbardziej bezpośrednią formę demokracji i zbliży Europę do swoich obywateli, dając im wolność wyboru."
Europarl,pl,"The Penal Code: Article 301 has already been mentioned, that is quite clear.",,Jedną z nich jest kodeks karny: wspomniano już o artykule 301 i w tym względzie nie ma żadnych wątpliwości.
Europarl,pl,"I would like to say to all new Members of the European Parliament that the Minister is a former Member of this House, and so is one of us.",,"Wszystkim nowym członkom Parlamentu Europejskiego chciałem powiedzieć, że pani minister to jest była członkini Parlamentu Europejskiego, czyli jedna z naszych koleżanek na tej sali."
Europarl,pl,"We have worked with the European Environment Agency on a report assessing the frequency of disasters in Europe and their impact on humans, the economies and ecosystems.",,"Wspólnie z Europejską Agencją Środowiska pracowaliśmy nad sprawozdaniem oceniającym częstotliwość występowania katastrof w Europie oraz skutki tych katastrof dla ludzi, gospodarek i ekosystemów."
Europarl,pl,"That is why I was not surprised when, during the exchange of views in the Committee on Civil Liberties, Justice and Home Affairs a few weeks ago, the Commission - although supporting the current proposal - mentioned it would come up with a new proposal at a later stage.",,"Dlatego nie byłam zaskoczona, kiedy podczas wymiany opinii w Komisji Wolności Obywatelskich, Sprawiedliwości i Spraw Wewnętrznych kilka tygodni temu Komisja - jakkolwiek popierając wniosek w obecnym brzmieniu - wspomniała, że jest skłonna przedłożyć nowy wniosek na późniejszym etapie."
Europarl,pl,We are trying to deal with industrial land and industrial pollution; we are talking about urban development and then about agricultural land and agricultural soils.,,"Próbujemy zajmować się terenami przemysłowymi i zanieczyszczeniami przemysłowymi; mówimy o rozwoju obszarów miejskich, a następnie o gruntach rolnych i glebach uprawnych."
Europarl,pl,There is no silver bullet here.,,Nie ma tu cudownego panaceum.
Europarl,pl,I would also urge Parliament to consider very strong support for the common agricultural policy in the very important debates that are coming up.,,"Nakłaniam też Parlament, by rozważył mocne poparcie dla wspólnej polityki rolnej w nadchodzących ważnych debatach."
Europarl,pl,"I deem this to be very serious and would ask Members to consider the fact that, while many might not fully understand the science of this, if we do not accept the Socialist amendment and accept the PPE amendment, it means that we are going against the advice of scientists and are creating two total allowable catch areas within a single stock.",,"Uważam to za bardzo ważne i mimo że wielu z posłów może nie w pełni rozumieć uzasadnienie naukowe, to proszę wziąć pod uwagę, że jeśli nie przyjmiemy poprawki Socjalistów, a przyjmiemy poprawkę PPE, to postąpimy wbrew opinii naukowców i utworzymy dwa obszary całkowitych dopuszczalnych połowów dla jednego stada."
Europarl,pl,"These priorities are reflected in the shifts between the various headings of the Multiannual Financial Framework, and can also be seen in the financing of the European Economic Recovery Plan, which rightly puts a heavy emphasis on new technology.",,"Priorytety te daje się dostrzec w przesunięciach między poszczególnymi działami wieloletnich ram finansowych, jak też w finansowaniu europejskiego planu naprawy gospodarczej, który słusznie kładzie wielki nacisk na nowe technologie."
Europarl,pl,The EU maintains its view that a single legally binding instrument is the best way to give shape to the post-2012 framework.,,"Unia Europejska podtrzymuje swoje stanowisko, że najlepszym rozwiązaniem problemu kształtu ram na okres po 2012 roku jest jednolity dokument, prawnie wiążący."
Europarl,pl,I therefore abstained from voting on this report.,,W związku wstrzymałem się od głosu nad przyjęciem przedmiotowego sprawozdania.
Europarl,pl,"Fish, like other animals, cannot be restricted to certain territories, so assessing whether one country cares more than another would be the subject of endless arguments.",,"Ryb, podobnie jak pozostałych zwierząt, nie da się ograniczyć do niektórych terytoriów, zatem ocena, czy jeden kraj troszczy się bardziej, niż inny, byłaby przedmiotem niekończących się sporów."
Europarl,pt,We have had a one-sided debate here about the Constitution.,,"Assistimos, aqui, a um debate parcial sobre a Constituição."
Europarl,pt,"I am, of course, happy and proud, but setting myself aside I should like to say to the other women Members of the European Parliament that my promotion is also theirs.",,"É certo que me sinto feliz e orgulhosa, mas, ultrapassando qualquer consideração a título pessoal, queria afirmar às nossas colegas mulheres do Parlamento que esta promoção é também a sua."
Europarl,pt,"It must be made very clear to the public that Parliament's power to put forward amendments is limited only by the Treaty itself. And even the Treaty is an open one, since it includes an open-ended article - Article 235 - which allows the Council to extend its powers should that prove necessary, when requested by the Commission and supported by Parliament.",,"Ora, a competência deste Parlamento para apresentar alterações - e há que dizê-lo muito claramente à opinião pública - só é limitada pelo próprio Tratado e, inclusivamente, este Tratado é um acto aberto, uma vez que contém um «artigo janela» - o artigo 235º - que permite ao Conselho ampliar as competências na medida do necessário, a pedido da Comissão e com o apoio do Parlamento."
Europarl,pt,"No viable internal market for electricity has been established. It is paradoxical that the more our networks are connected, the more vulnerable we are to power cuts.",,"Não foi criado um mercado interno viável da electricidade e é paradoxal constatar que, quanto mais as nossas redes estão interligadas, mais vulneráveis ficamos aos cortes de energia."
Europarl,pt,All the European institutions that depend on the European Union budget have to be thoroughly audited by the Court of Auditors and by all entities with that function.,,"por escrito. - Todas as instituições europeias que dependem do orçamento da União Europeia têm de ser fiscalizadas, de forma rigorosa, pelo Tribunal de Contas e por todas as entidades com essa função."
Europarl,pt,I regard the production of electricity or district heating from biomass as a most important contribution to the development of sustainable energy supplies in the EU countries.,,Considero que a produção de electricidade ou mesmo de calor à distância a partir da biomassa é um contributo muito importante para o desenvolvimento de um aprovisionamento energético sustentável nos países da União.
Europarl,pt,"But we have the impression that this growth, sustained firstly by the performance of the United States, and then by the productivity gains of the new economy, by the new information and communication technologies, is driven by the general world situation, even despite our handicaps.",,"Mas fica a impressão de que este crescimento, alimentado em primeiro lugar pelos desempenhos dos Estados Unidos, em seguida pelos ganhos de produtividade da nova economia e pelas novas tecnologias da informação e da comunicação, é estimulado pela marcha geral do mundo, apesar das nossas deficiências."
Europarl,pt,My last point concerns budget assistance.,,O meu último comentário tem a ver com a assistência orçamental.
Europarl,pt,"The principle and approach is often referred to at national, European and global level when questions related to human health and the environment are discussed.",,"O princípio e a abordagem da precaução são referidos com frequência a nível nacional, europeu e global, quando se discutem questões relacionadas com a saúde humana e o ambiente."
Europarl,pt,Our Presidency supports constructive cooperation with the European Parliament based on trust.,,A nossa Presidência aposta numa cooperação construtiva e baseada na confiança com o Parlamento Europeu.
Europarl,pt,"When I was in captivity, I got the chance to study the social behaviour of my kidnappers, obviously at some length.",,"No cativeiro, tive a possibilidade de analisar o comportamento social dos meus raptores, com todo o tempo do mundo."
Europarl,pt,"Many of my colleagues support the idea of the Fund, but regret the lack of money involved.",,"Muitos dos meus colegas apoiam a criação do Fundo, mas lamentam a falta de verbas."
Europarl,pt,"We can do this by legislative and budgetary means, as well as through the Structural Funds and research programmes.",,"Podemos fazê-lo por meios legislativos e orçamentais e, também, através dos Fundos Estruturais e de programas de investigação."
Europarl,pt,The world was shocked by the video images shown recently in The Hague of young men being executed.,,"O mundo ficou chocado com as imagens de vídeo recentemente mostradas em Haia, da execução de homens jovens."
Europarl,pt,President Pastrana's offer must have our full support and must have sufficient international economic support so that it can meet the social demands that are really at the root of this violence.,,"A oferta do Presidente Pastrana deve merecer o nosso apoio e o apoio económico internacional suficiente para se poder dar resposta às reivindicações sociais que estão, no fundo, na origem desta violência."
Europarl,pt,"Mr President, while supporting these principles, the Commission cannot accept these amendments, which do not correspond to provisions concerning relations between the institutions established in the comitology decision, or which interfere with the executive powers of the Commission.",,"Senhor Presidente, embora adira a esses princípios, a Comissão não pode aceitar essas alterações que não correspondem às disposições sobre as relações entre as Instituições estabelecidas na decisão de comitologia, ou que interferem com os poderes executivos da Comissão."
Europarl,pt,Mrs Cresson was a candidate for a third term as Mayor in 1995.,,"A senhora comissária Cresson foi candidata, em 1995, a um terceiro mandato de presidente de uma autarquia."
Europarl,pt,"We should seek to reduce that dependency through measures of efficiency, conservation, substitution and new technologies.",,"Deveremos procurar reduzir essa dependência, através de medidas de eficiência, conservação e substituição, e das novas tecnologias."
Europarl,pt,"Membership of the European Union may perhaps lead to a solution to the division of Cyprus, or its occupation as I prefer to describe it.",,"A adesão à União Europeia poderá, porventura, conduzir a uma solução para a divisão ou - como prefiro chamar-lhe - ocupação de Chipre."
Europarl,pt,"(ES) Mr President, Israel has murdered some heroes of humanitarian solidarity, of generosity and of altruism.",,"(ES) Senhor Presidente, Israel assassinou alguns heróis da solidariedade humanitária, da generosidade e do altruísmo."
Europarl,ro,It will not be sacrificed in discussions on the future common agricultural policy budget.,,Acesta nu va fi sacrificat în discuțiile privind bugetul viitoarei politici agricole comune.
Europarl,ro,"In the course of our debate, we focused on certain parts of the world, but in the course of further speeches, honourable Members have raised a whole range of different issues which we still must continue to deal with.",,"Pe parcursul dezbaterii noastre, ne-am concentrat pe diferite părți ale lumii, dar în discursurile adiționale, onorabilii deputați au ridicat o serie întreagă de probleme diferite pe care trebuie să continuăm să le rezolvăm."
Europarl,ro,"draftsman of the opinion of the Committee on the Internal Market and Consumer Protection. - (ES) Madam President, firstly I would like to thank the rapporteur, Mrs Herczog, for her report and her cooperation with the draftsmen of the opinions of the other committees.",,"raportor pentru avizul Comisiei pentru piaţa internă şi protecţia consumatorilor - (ES) Doamnă preşedintă, aş dori mai întâi să mulţumesc raportorului, doamna Herczog, pentru raportul domniei sale şi pentru cooperarea cu raportorii pentru aviz ai celorlalte comisii."
Europarl,ro,We should let them come to Europe!,,Ar trebui să-i lăsăm să vină în Europa!
Europarl,ro,"I think we also need to take on board that they come with their own culture, tradition and languages.",,"Cred că trebuie să avem în vedere şi faptul că sosesc cu propria lor cultură, propria lor tradiţie şi propria limbă."
Europarl,ro,But we could never get back what we lost in the crisis.,,Dar nu vom putea recupera niciodată ceea ce am pierdut în timpul crizei.
Europarl,ro,You even have the support of the Irish members of the Group of the European People's Party (Christian Democrats).,,Aveți până și susținerea deputaților irlandezi din Grupul Partidului Popular European (Creștin Democrat).
Europarl,ro,"The EU can, and must, use numerous tools to deter such actions, such as asset freezes, travel bans, etc. The EU must review its policies towards those countries and make full and effective use of the existing support given through the European Neighbourhood and Partnership Instrument, the European Instrument for Democracy and Human Rights and the Instrument for Stability, in order to urgently assist the countries and civil societies in the Middle East and in the Gulf in their transition towards democracy and respect for human rights.",,"UE poate și trebuie să utilizeze numeroase instrumente pentru a descuraja astfel de acțiuni, cum ar fi înghețarea activelor, interdicțiile de a călători peste hotare etc. UE trebuie să își revizuiască politicile față de aceste țări și să utilizeze pe deplin și eficient sprijinul existent acordat prin intermediul Instrumentului european de vecinătate și parteneriat, Instrumentul european pentru democrație și drepturile omului și Instrumentul pentru stabilitate, pentru a ajuta în regim de urgență țările și societățile civile din Orientul Mijlociu și din Golf în tranziția lor spre democrație și respectarea drepturilor omului."
Europarl,ro,"Madam President, I believe this has been a very important debate: a debate on an issue that is at the heart of European concerns at the moment - the Greece issue - but, beyond that, on the economic situation of the European Union as a whole, a debate at which, by the way Mr Audy, the Presidency of the Council has been present, as agreed in Parliament: I represent the Presidency of the Council here.",,"Dnă preşedintă, consider că aceasta a fost o dezbatere foarte importantă: o dezbatere asupra unei probleme aflate în centrul preocupărilor europene din prezent - problema Greciei - dar, dincolo de acest lucru, o dezbatere asupra situaţiei economice a Uniunii Europene în ansamblu, o dezbatere la care, apropo, dle Audy, Preşedinţia Consiliului a fost prezentă, aşa cum s-a stabilit, în Parlament: reprezint Preşedinţia Consiliului aici."
Europarl,ro,Even the Mexican national human rights commission has repeatedly documented the increase in violent crime by the military.,,Chiar şi Comisia Naţională pentru Drepturile Omului a luat act în repetate rânduri de intensificarea crimelor violente comise de armată.
Europarl,ro,"Unfortunately, these oppressed people look to the billionaire and former Prime Minister, Thaksin Shinawatra, for a solution.",,"Din păcate, aceste persoane persecutate au apelat la fostul prim-ministru miliardar, Thaksin Shinawatra, în speranța unei soluții."
Europarl,ro,Do you believe that the said programme can be extended?,,Credeţi că respectivul program poate fi prelungit?
Europarl,ro,"In fact, this is something worthy of an E (European) designation: European Electric.",,"De fapt, acest proiect merită o denumire de tipul E (European): European Electric."
Europarl,ro,"What is more, with these actions, it should be possible to convey a message of peace that promotes democratic values.",,"Mai mult, cu aceste acţiuni, ar trebui să fie posibilă transmiterea unui mesaj de pace, care promovează valorile democratice."
Europarl,ro,"The interpretation told us it was 44, and yet you are announcing that 45 has been accepted.",,"Interpreții ne-au spus că este vorba de alineatul (44), însă ați anunțat că alineatul (45) a fost acceptat."
Europarl,ro,"Concerning the Saudi invasion in Bahrain, I would like to underline the fact that the six Gulf Cooperation Council states have a collective security agreement amongst themselves.",,"În ceea ce privește invazia Arabiei in Bahrain, aș dori să subliniez faptul că cele șase state ale Consiliului de Cooperare al Golfului au un acord de securitate colectivă între ele."
Europarl,ro,"We all know that seals are often killed under conditions in which the animals, which are mammals and capable of sensation, experience terrible pain and suffering.",,"Ştim cu toţii că focile sunt adesea omorâte în condiţii în care aceste animale, care sunt mamifere şi deci capabile de senzaţie, trec prin dureri şi suferinţe teribile."
Europarl,ro,"One important aspect is the digitisation of cultural productions, along with the need to create a proper single market for online content and services which will generate additional jobs.",,"Un aspect important este acela al digitalizării producțiilor culturale, concomitent cu nevoia de a crea o veritabilă piață unică a conținuturilor și serviciilor online, care să genereze locuri de muncă suplimentare."
Europarl,ro,The only thing that pains me is that this discussion took place at such a late hour.,,Singurul lucru care mă deranjează este că această discuție a avut loc la această oră târzie.
Europarl,ro,"on behalf of the S&D Group. - Mr President, as the previous speaker said, and as the Commissioner said, this is a deeply complex problem, so the oral question that we pose today is a bid from our group, certainly, and I am sure from all the groups, to renew and refresh the debate on the Roma issue.",,"în numele Grupului S&D. - Dle preşedinte, după cum a spus antevorbitorul meu şi după cum a spus comisarul, aceasta este o problemă foarte complexă, astfel încât întrebarea cu solicitare de răspuns oral adresată astăzi constituie o încercare din partea grupului nostru, şi sunt sigur din partea tuturor celorlalte grupuri, de a reînnoi şi reîmprospăta dezbaterea problemei romilor."
Europarl,sk,"It needs hope for a better future, which means accession to the EU one day.",,"Potrebuje nádej na lepšiu budúcnosť, čo znamená budúce pristúpenie k EÚ."
Europarl,sk,"I feel that we are seriously compromising children and their ability to learn when we allow cocktails of colourings, preservatives and additives into their food.",,"Domnievam sa, že urobíme vážny ústupok voči deťom a ich schopnosti učiť sa, ak povolíme zmes farbív, konzervačných prísad a prídavných látok v ich potravinách."
Europarl,sk,"Personally, I will defend this approach at the November Development Affairs Council, and the global financial crisis will be at the centre of my political concerns during the weeks ahead.",,Ja osobne tento prístup podporím na novembrovom zasadnutí Výboru pre rozvoj a globálna finančná kríza bude v najbližších týždňoch stredobodom mojich politických záujmov.
